filename,extracted_text
dietgo.kitchen_1676364238_3037885871562186762_30356002527.jpg,"DIEEGO

a3

SURABAYA

 

UU

ROYAL
CITYLOFT

 

9 Royal Cityloft unit 0205, JI. Royal Residence, Sumur Welut

 

GraoFood

 

‘ DIETGO WEEKLY
“ CATERING

Available for Online Order
"
dietgo.kitchen_1676364238_3037885871637719491_30356002527.jpg," 
   

ROYAL CITYLOFT Royal Cityloft unit 0205,

Jl. Royal Residence, Sumur Welut

BANDUNG

NARIPAN SETIABUDI ANTAPANI
Jl. Naripan No.34 Jl. Cipaku Indah Jl. Randusari Utara

DAGO PASIRLAYUNG CIBADUYUT

Jl. Cisitu Indah JI. Bungursari Cibaduyut Residence

CIMAHI

JI. Budi, Cimahi

 

<a GO
gofood || GrabFood ON TATERING
"
dietgo.kitchen_1676364238_3037885871637677725_30356002527.jpg,"JAKARTA

PEJATEN KEBON JERUK PURI

Jl. Jatipadang Utara, Jl. Arjuna Utara, JI. H. Mading,
Jakarta Selatan Jakarta Barat Jakarta Barat

eT UT KUNINGAN

JI. Cempaka Putih Raya, FO) PS <ehVc- I el ek) oa Jl. Prof Dr Satrio
Jakarta Pusat Jakarta Selatan no 75.(sebelah TIKI)

SURABAYA

TEGAL SARI LAMPIS ROYAL CITYLOFT

Jl. Tegal Sari, Surabaya Jl. Lampis, Surabaya Royal Cityloft unit 0205,
Jl. Royal Residence

 

q DIETGO
gofood | GraoFood “CATERING.
"
dietgo.kitchen_1676341341_3037693797629974339_30356002527.jpg,"DIECGO

%
SPECIAL MENU

JAPANESE GYUDON a
eS

 
"
dietgo.kitchen_1676026275_3035050836572316530_30356002527.jpg,"DIEEGO

ROASTED OCS

   

ries

     
     

IS NOW AVAILABLE IN

SURABAYA
ated
"
dietgo.kitchen_1675836218_3033456517725868512_30356002527.jpg,"DIEGGO 4)

1. Makan dulu dirumah!
Persiapkan lah makananan sehat mu dirumah, agar menghindari tidak adanya
opsi makananan sehat sehingga memilih makan-makanan non diet.

2. Hindari Junk Food

Selain masakan daerah setempat, Anda juga mungkin tergoda untuk memilih
makanan cepat saji atau junk food. Jangan sampai Diet mu gagal karena ini ya.

3. Tidur yang cukup
Anda mungkin ingin memaksimalkan waktu liburan sehingga jadi kurang tidur.
Hal tersebut membuat Anda cepat lapar dan akan makan lebih banyak dari biasanya.

 
"
dietgo.kitchen_1675836218_3033456517793175018_30356002527.jpg,"DIEGGO

KIAT MEMPERTAHANKAN

DIET SAAT
LIBURAN

 

 

SWIPE >>>

 
"
dietgo.kitchen_1675836218_3033456517717473780_30356002527.jpg,"DIEGGO

KALO KAMU ADA DI

BANDUNG, JAKARTA, ATAU SURABAYA

PESAN SAJA DIETGO DI PLATFORM KESAYANGANMU!

Available for Online Order

DIETGO WEEKLY
@gofood GraoFood _ [ilshopeeFood CATERING

 
"
dietgo.kitchen_1675593927_3031424040828165011_30356002527.jpg,"DIEGGO @

BERMANFAAT?

Jangan lupa LIKE, SAVE,
dan SHARE postingan ini ya!

Like dan Share Save untuk
jika kamu suka linat lagi nanti
"
dietgo.kitchen_1675593927_3031424040819993119_30356002527.jpg,"DIEEGO

  
  

CARA MENGUKUR INDEKS

MASSA TUBUH MU!

K i.
"
dietgo.kitchen_1675593927_3031424040828306051_30356002527.jpg,"DIEEGO

LIHAT HASILNYA DAN BANDINGKAN
DENGAN KATEGORI INI!

BMI = (Berat dalam Kg) / (Tinggi dalam Meter X 2)

[eM | Keterangen

<18,5

18,5 - 22,9

23 - 29,9

30 ke atas

 

Berat badan kurang.

Berat badan normal.

Berat badan berlebih
(kecenderungan obesitas).

Obesitas.

O
"
dietgo.kitchen_1674712726_3024031985500067177_30356002527.jpg,"DIEEGO

SEI SERIES

ASAL-USUL SEI

   
 

SWIPE >>>
"
dietgo.kitchen_1674971448_3026202307242359594_30356002527.jpg,"DIEEGO

TIRES SSS

MENU SEI MANA YANG KAMU SUKA DARI DIETGO?

 
"
dietgo.kitchen_1674712726_3024031985499901353_30356002527.jpg,"DIEGGO Oo

 

Daging sei atau sei adalah daging asap khas berasal dari Provinsi Nusa Tenggara Timur.
Asal mula daging sei berasal dari bahasa rote yang artinya daging yang diiris tipis
memanjang. Daging sei sendiri adalah makanan khas dari suku rote. Sei dimasak dengan
cara diasap. Apabila baru diasap, daging ini bisa langsung dimakan dengan mengirisnya
tipis, namun apabila daging ini telah disimpan beberapa hari, maka harus digoreng
kembali atau dimasak dalam tumisan sayur mayur.
"
dietgo.kitchen_1674712726_3024031985508475592_30356002527.jpg,"DiébGO ©

BERMANFAAT?

Jangan lupa LIKE, SAVE,
dan SHARE postingan ini ya!

Like dan Share Save untuk
jika kamu suka lihat lagi nanti
"
dietgo.kitchen_1674197449_3019709529088046419_30356002527.jpg,"DIEEGO

a Aa)

MANA MENU KESUKAANMU?

 
"
nutribrew.id_1674226331_3019951814148903451_44183044114.jpg,"DIEGGO

Minuman Segar olan Enak

NUTRIBREW

DENGAN RENDAH KALORI!

Emang ada minuman segar dan enak
dengan rendah kalori?

RP, ‘e eee
<M Se
cP ~

~
cs ~

    

 

ADA!

ES KOPI SUSU BEE POLLEN
150,56 kcal | 4,7 protein | 3,72 fat

ES KOPI SUSU PLANTBASED
123,46 kcal | 4,5 protein | 3 fat
"
dietgo.kitchen_1673663980_3015234469006517959_30356002527.jpg,"DIEEGO

MAGER?
GAK PUNYA WAKTU?

Dari sekian banyak orang yang hendak berdiet
memiliki satu permasalahan utama yaitu tidak
mempunyai waktu untuk menyiapkan
makanan dietnya

Cek slide berikutnya!

 
"
dietgo.kitchen_1673663980_3015234469081999613_30356002527.jpg,"DIECGO

DIETGO KITCHEN
ADALAH SOLUSI!

 

Kamu dapat berlangganan melalui subs
selama beberapa waktu atau cukup pesan di
merchant ojek online kamu _ sudah_ bisa
memiliki asupan makan diet harianmu!
"
dietgo.kitchen_1673420620_3013193019385437237_30356002527.jpg,"DIECGO

3 OLAHRAGA

iC UTIMUDAH
DILAKUKAN!

SWIPE TO KNOW MORE —>

 
"
dietgo.kitchen_1673420620_3013193019360051967_30356002527.jpg,"Diét co coe

JOGGING

Jogging bisa menjadi cara yang baik untuk menurunkan berat
badan jika dilakukan dengan konsisten. Pada waktu 30 menit,
Anda dapat membakar kalori antara 300 hingga 379, tergantung
pada kecepatan dan intensitas.

#EduGo

 
"
dietgo.kitchen_1673420620_3013193019427177897_30356002527.jpg,"Disvco em

RENANG

Berenang merupakan alternatif olahraga yang sangat
menyenangkan guna membantu turunkan berat badan.
Kosongkan waktu anda minimal 1x seminggu untuk lakukan
olahraga ini.

#EduGo

 
"
dietgo.kitchen_1673342301_3012536030770523237_30356002527.jpg,"    

KAMU PILIH MANA?

BANYAK NGEMIL

TAPI SEDIKIT MAKAN

TULIS DI KOLOM KOMENTAR YA!
"
dietgo.kitchen_1673420620_3013193019427181951_30356002527.jpg,"DIEEGO

LOMPAT TALI

Walaupun gerakan lompat tali ini terlihat mudah, jangan abaikan
manfaatnya untuk rencana diet kamu. Sebab, lompat tall
memiliki Kemampuan yang sama untuk membakar kalori seperti
jogging.

#EduGo

 
"
dietgo.kitchen_1671950728_3000862666939211069_30356002527.jpg," 
"
dietgo.kitchen_1672553465_3005918793590663012_30356002527.jpg,"DIECGO

 

NEW YEAR 2023
"
dietgo.kitchen_1671950728_3000862666939226823_30356002527.jpg,"DIEEGO

CLristmas

SPECIAL
PROMO

 

Rp. 83.650 +

Sei Ayam with Brown Rice + Pita-C

   

Available on

fa ShopeeFood
"
dietgo.kitchen_1671950728_3000862666872181114_30356002527.jpg,"DIEEGO

CAristmas

SPECIAL
PROMO

DiésGo x @

Nutribrew

Bp-68-625—

Rp. 57.850 + 5

Available on

fl ShopeeFood

 
"
dietgo.kitchen_1671950728_3000862666863909886_30356002527.jpg,"DIEEGO

CAristmas

SPECIAL
PROMO

| LIDAH

WITH BROWN RICE

BpAsoso-

Available on

 
"
dietgo.kitchen_1671783103_2999456530256281169_30356002527.jpg,"DIEEGO

TIPS TAHAN LAPAR
DENGAN AIR PUTIH

+ Minumlah 1-2 gelas air putih agar mengisi perutmu sebelum makan,
ini bisa membantu kamu cepat kenyang

+ Minumlah 1 gelar air putih sepanjang hari untuk mengganjal perut
bagi kamu yang sedang diet

+ Lakukan secara konsisten ya!

#EduGo
"
dietgo.kitchen_1671173320_2994341296063603469_30356002527.jpg,"DIEEGO

MEDITASI?
PENTING GA SIH?

Ternyata, Meditasi itu banyak manfaat nya Iho!
Meditasi adalah salah satu bagian penting untuk
kesehatan mental karena dapat memberikan
perasaan tenang, damai, dan seimbang. Kalo
kamu pengen ada tuntunan untuk meditasi,
Mimin ada rekomendasi nya Iho!

 
  
 
  
 
  

Cek slide berikutnya ya!

SWIPE >>>
"
dietgo.kitchen_1671436732_2996550958431225155_30356002527.jpg,"DIEEGO

 

Makan di Tempat atau Pesan Online?
DietGo bisa dua dua nya lho!

Kalo kamu mau makan di tempat bisa datang ke

Outlet DietGo di jalan Naripan no 34. ,
Kalo kamu tipe yang mageran,

Pesan dietgo lewat ojek online juga bisa kok!

 
"
dietgo.kitchen_1671173320_2994341296021560140_30356002527.jpg,"DIEEGO

HEADSPACE GUIDE TO MEDITATION

 

COBA DEH TONTON INI Di NETFLIX
"
dietgo.kitchen_1670910094_2992133194287222889_30356002527.jpg,"DIEGGO

     

eel
U/t+SAMBAL LUAT

SETIABUDI & NARIPAN

NLY
"
dietgo.kitchen_1671088313_2993628206644596300_30356002527.jpg,"  
  
    
 

DIEEGO

KAMU TIM
YANG MANA?

NASI PUTIH

~~

NASI MERAH

TULIS DI KOLOM KOMENTAR YA!
"
dietgo.kitchen_1670834791_2991501507283069691_30356002527.jpg,"GraoUnlimited

Yuk, merapat di setiap jam
10.00) 12.00 | 14.00) 17.00 | 19.00

 
"
dietgo.kitchen_1670834791_2991501507349982141_30356002527.jpg,"beers J

Sel cay
ioe Dict co BL iy i i) e
{

 
"
dietgo.kitchen_1670834791_2991501507358482700_30356002527.jpg,"I DIEGGO f |: mL, |

 

-, DISKONKILAT121214

 
"
dietgo.kitchen_1670834791_2991501507291467129_30356002527.jpg,"> | GraoFood x
PEO

2~--E hpas

LUNCH

(12 PM - 2 PM)

 

     
    
"
dietgo.kitchen_1670834791_2991501507274547964_30356002527.jpg,"= [ GradFood | Pm
SS
Dee Y

Pe pis

POST-DINNER

CH a)

 

   
"
dietgo.kitchen_1670493063_2988634885861933790_30356002527.jpg,"  

 

Akan Menampilkan:
Andi Danial

Benaya Manuel Likardi
Reynard Jeremy
Nadine Adrianna

   

i are de) 55
y

@ifey_way

Coffee & Mocktail

9 Desember 2022
19.00 - 21.30 WIB

DietGo Kitchen,
Jl. Naripan No.34 Bandung.
"
dietgo.kitchen_1670223188_2986371016653514821_30356002527.jpg,"Are k-arefk

SURUBUYU
OUTLET SURABAYA?
"
dietgo.kitchen_1670223188_2986371016720405730_30356002527.jpg,"D)(-KEC)OUTLET

SURABAYA
pu=tc7 Uy VY

JI. Kedondong no. 25, Tegar Sari

aN dh

JI. Klampis Anom | No.32,
RT 03 RW O05, Klampis Ngasem

 

gofood  GraoFood
"
dietgo.kitchen_1669438547_2979788969315028070_30356002527.jpg,"DIEGGO

7A):

FS Te

AKAN MENDAPATKAN
VOUCHER BELANJA DIETGO KITCHEN
CABANG NARIPAN/KB. PISANG

BANDUNG

DARI
GraoFood

ait B 000

| SWIPE Dy

 

 

      
 
"
dietgo.kitchen_1669438547_2979788969323417297_30356002527.jpg,"DIEGGO

SEBUTKAN HAL APA
YANG KAMU SUKA DARI

DIEGGO

KITCHEN?

2 Jawaban terbaik akan diberikan
Voucher Belanja sebesar Rp. 50.000

*VOUCHER BERLAKU SAMPAI
28 NOVEMBER 2022

  
"
dietgo.kitchen_1668493145_2971858358499801602_30356002527.jpg,"    

ROASTED
CHICKEN

378.5 Kcal
"
dietgo.kitchen_1667890415_2966802293068272352_30356002527.jpg,"DIEEGO

 

‘LETS

JAKARTA

 

9 Jl. Prof Dr Satrio no 75.(sebelah TIKI)

 

GraoFood

 

‘ DIETGO WEEKLY
“ CATERING

Available for Online Order
"
dietgo.kitchen_1667890415_2966802293068216230_30356002527.jpg," 
   

KUNINGAN JI. Prof Dr Satrio no 75.(sebelah TIKI)

BANDUNG

NARIPAN SETIABUDI ANTAPANI
Jl. Naripan No.34 Jl. Cipaku Indah Jl. Randusari Utara

oy Velo) PASIRLAYUNG CIBADUYUT
Jl. Cisitu Indah JI. Bungursari Cibaduyut Residence

ed Ya

JI. Budi, Cimahi

 

gofood | GraoFood a CATERING
"
dietgo.kitchen_1667890415_2966802293059795775_30356002527.jpg,"JAKARTA

PEJATEN KEBON JERUK PURI

Jl. Jatipadang Utara, Jl. Arjuna Utara, Jl. H. Mading,
Jakarta Selatan Jakarta Barat Jakarta Barat

CEMPAKAPUTIH KALIBATA KUNINGAN

JI. Cempaka Putih Raya, ROP SN VL Cl ok-1-) [oPaa Fal Moyer a by eerie
Jakarta Pusat Jakarta Selatan no 75.(sebelah TIKI)

SURABAYA

TEGAL SARI edt

Jl. Tegal Sari, Surabaya Jl. Lampis, Surabaya

 

gofood | GraoFood oe CATERING
"
dietgo.kitchen_1667813421_2966156420416081127_30356002527.jpg,"DIEGGO

Healthy facts!

MINUMAN BOBA

\= yay

EW Tay ey-W

  
    

#HealthyFacts
"
dietgo.kitchen_1667470132_2963276706072616290_30356002527.jpg,"  

DIEG GO

yA

Healthy
\YOne

SSDs oN

 
"
dietgo.kitchen_1667470132_2963276706005513952_30356002527.jpg,"nico ako

MEMBANTU DIET MU DAN
—; * MENCEGAH DARI DIABETES

aS] Cera
Og  » with POTATOES
Ca >= = 7+ Cinnamon Citrus

DIET ENAK DAN MEMPERLANCAR

: ~ « BUANG AIR BESAR
a ~~ SEI AYAM
eZ CATON) ss
4 ” ape lmicecem iL
ES }

 
"
dietgo.kitchen_1667470132_2963276706005510754_30356002527.jpg,"neice ak

MELAKUKAN DIET SEHAT & AMAN
3 a DARI TEKANAN DARAH TINGGI

GRILLED CHICKEN
with LEMONILO

+ Royal Roselle

MAKAN SEHAT DAN MENAIKAN
#IMUN TUBUH MU

SEI AYAM
with BROWN RICE
+ Pita-C

 
"
dietgo.kitchen_1667300410_2961852970987626466_30356002527.jpg,"DIEEGO

   

>

M os [
Z (~ ‘
| es 7 @

 

 
"
dietgo.kitchen_1667470132_2963276706005592267_30356002527.jpg,"Bc ake 4

5 DIET KENYANG DENGAN MENJAGA

a KOLESTEROL MU

6 COCOK BAGI YANG SUKA
« STRESS/OVERTHINKING

 
"
dietgo.kitchen_1667300410_2961852970995873632_30356002527.jpg,"”

‘Age
184.dem | 31

Analysis

al amount of waterin body Total Body Water

Forbuling mscies
For strengthening bones
For storing excess eneray
Sum ofthe above

Body Fat Mess)

Obesity Analysis

Protoin
Minerals
Body Fat Mass
Weight

{inBody270}

Gender | Test Date / Time

Male | 27.09.2022, 11:23

ma98
300-475
0-180

e5-060

— I 24 0

BML. CO 7G

PBF

= 32.69
107.6%
Normal

11.349

40

cam 27 3

115.5%
Over

11.989
108.5% —

‘Normal

1Akg
170.8%
‘Over

287.6%

DIEEGO

InBodty Score
81 100m

Toa sore that elt the evan of boy
SRN Amery may ae he

‘Weight Control

Tape eit 258

WegttConrd = 81g

FetConto!, -81%9

sce Gono 00 te

Obesity Evaluation

BMI Namal Unter

POF Namal Slightly
Waist-Hip Ratio.

|
Visceral Fat Level

Lad 9

Research Parameters.
FatFreellass — 72.9%— ( 72009)
SesdMcRae 1946 kew ( 1922-2208
‘Obesty Degee 126% ( s0-110
su 93 t0
eomnendctertde 2629 ke

|p

Calorie Expenditure of Exercise
cat 165 | cata
Woking 108 yoga
Beamntn 212) Tate Tei

282| eying

282| ascketoa

306] Jumping Repe

329) Jaan

328] suing

470 | Racket

470 | Takvonds
Basen ju ate wht
Teeeden Beene aren
Impedance

RA TA TR RL UL

Zoey Wun 2502 2685 BS 7180 2247

MASIH
RAGU?

Body Composition History Outs 2316 7302 202 1021 1988

1028 4999
won | ES 1009 og
sim mE RE as
Phan | 282s

 
"
dietgo.kitchen_1667300410_2961852971063019063_30356002527.jpg,"DIEGGO

KALAU MASIH RAGU

Yuk daftar melalui link di bawah ini!

bit.ly/DietGoSubs

 
"
dietgo.kitchen_1667300410_2961852970987568569_30356002527.jpg,"DIEEGO

 
"
dietgo.kitchen_1665734049_2948713386623733346_30356002527.jpg,"DIEGCGO 4)

Jus buah banyak diminat karena sangat praktis dan mudah didapatkan,
bahkan bisa diminum di mana saja. Namun, tahukah kamu bahwa minum
jus buah belum tentu sehat?

Berikut alasan mengapa kamu sebaiknya mempertimbangkan
ulang sebelum mengonsumsi jus buah.

SWIPE >>>

 
"
dietgo.kitchen_1665734049_2948713386548204770_30356002527.jpg,"DIEEGO

  
 

NS

BUAH SEGAR

#EduGo
"
dietgo.kitchen_1665734049_2948713386556678222_30356002527.jpg,"DIEEGO ©

Jus Buah Mengandung Bahan Kimia

Hampir seluruh produk jus buah yang tersedia di pasar swalayan mengklaim

bahwa produk mereka adalah ekstrak alami buah. Jus kemasan yang beredar sekarang
memang mengandung eksrak buah asli, tetapi berapa banyak kandungan ekstrak

buah segar tersebut?

Ternyata, tidak 100% kandungan dalam jus kemasan merupakan ekstrak dari buah aslinya.
Jus buah kemasan bahkan mengandung zat aditif untuk menguatkan rasa.

Makan Buah Segar Lebih Banyak Serat

Jus memang masih mengandung banyak kandungan positif seperti vitamin, mineral, dan
fitonutrien (zat kimia tanaman) yang ditemukan dalam buah, namun makan buah segar
memberikan banyak serat sehat yang tidak terdapat dalam jus buah. Proses pembuatan

jus menghilangkan kandungan serat ini. Serat memiliki manfaat yang baik untuk kesehatan,
hususnya kesehatan pencernaan. Serat dapat membantu kamu merasa kenyang lebih lama
dan membantu mengontrol berat badan.

Jus Buah Tinggi Gula

Salah satu alasan mengapa kamu harus makan buah segar adalah kandungan gulanya
yang tidak berlebih. Stanford Children’s Health menyatakan bahwa salah satu kandungan
terbesar yang ada pada jus buah kemasan adalah gula. Dalam satu jus apel kemasan,
terdapat kandungan gula hampir sebesar 30 gram atau setara dengan 10 sendok teh.
"
dietgo.kitchen_1665734049_2948713386573481899_30356002527.jpg,"DIEGGO ©)

BERMANFAAT?

Jangan lupa LIKE, SAVE,
dan SHARE postingan ini ya!

Like dan Share Save untuk
jika kamu suka lihat lagi nanti
"
dietgo.kitchen_1665386303_2945796282769632054_30356002527.jpg,"TRU Te

KAN SEHAT

TAPI GAK OLAHRAGA

 
"
dietgo.kitchen_1665212490_2944338230157732458_30356002527.jpg,"DIEEGO

MADU LEBIH COCOK
UNTUK DIET
DARIPADA

 
"
dietgo.kitchen_1665212490_2944338230149160702_30356002527.jpg,"DIEEGO @

GULA ATAU MADU, MANA YANG
SEBAIKNYA DIKONSUMSI DALAM
MENJALANI DIET?

Jawaban:

Keduanya sama. Hitung-hitungan yang cermat perlu diterapkan
untuk mendapatkan efek yang diharapkan saat menggunakan gula atau madu.

Menurut American Heart Association, konsumsi gula per hari sebaiknya dibatasi,
yaitu sebanyak 6 sendok teh untuk wanita dan 9 sendok teh untuk pria,

sedangkan 1 sendok makan madu setara dengan 3 sendok teh gula. Apabila ingin
mengganti konsumsi gula harian dengan madu, takaran harus dikurangi sepertiganya.
Cukup 2 sendok makan madu untuk wanita dan 3 sendok makan untuk pria.

Madu ternyata mengandung sedikit lebih banyak nutrisi daripada gula,
yaitu sebanyak 70 kalori.

Jadi, baik madu ataupun gula ternyata sama-sama

dapat menghambat program mengurangi

berat badan. Perbanyaklah asupan makanan

seperti sayur dan buah dalam program

mengurangi berat badan Anda.

 
"
dietgo.kitchen_1665212490_2944338230224667973_30356002527.jpg,"DiébGO @

PA WE As

Jangan lupa LIKE, SAVE,
dan SHARE postingan ini ya!

Like dan Share Save untuk
jika kamu suka lihat lagi nanti
"
dietgo.kitchen_1664522816_2938552822815697112_30356002527.jpg,"DIEEGO

CUES

NGACA SETELAH
SATU HARIP)]/=4)

 
   
"
dietgo.kitchen_1664346839_2937076623706720065_30356002527.jpg,"DIEEGO

 
"
dietgo.kitchen_1664196023_2935811490858895670_30356002527.jpg,"DIEEGO

Inih\yang]ngakunyaingantuk?)

 

 

 

Kalianjtaulgajsihimanfaatidari)
menhpatentiirnpetapyY?
"
dietgo.kitchen_1664196023_2935811490858741688_30356002527.jpg,"DIECGO

COCCHI CAAA PACD
MENDAPATKAN)TIDUR\YANGICUKUP.

- Meningkatkan sistem kekebalan tubuh
- Meningkatkan mood dan mengurangi stress
- Meningkatkan Produktivitas dan

performa olahraga
"
dietgo.kitchen_1664196023_2935811490934186626_30356002527.jpg,"DIEEGO

PA WE es

Jangan lupa LIKE, SAVE,
dan SHARE postingan ini ya!

Like dan Share Save untuk
jika kamu suka lihat lagi nanti
"
dietgo.kitchen_1663916703_2933468378194952068_30356002527.jpg,"DIEEGO

Ani, gorengan
kemarin masih

 

Aku beli lagi ya? Cukup Rhoma!
"
dietgo.kitchen_1663995627_2934130441833525354_30356002527.jpg,"     

DIEEGO
"
dietgo.kitchen_1663564157_2930511013182999970_30356002527.jpg,"    
    

DIEGGO

ms

0 #MITOSATAUFAKTA

TURUNNYA BERAT BADAN,
HARUS MENAHAN LAPAR?

#mitosataufakta Swipe >>

 
"
dietgo.kitchen_1663752660_2932092290847767969_30356002527.jpg," 

DIEEGO

PESAN DIETGO
LEWAT OJOL

Banyak diskonnya, lho!
GraFood a”

 

DIETGO WEE!
CATERING

 
"
dietgo.kitchen_1663813510_2932602734339634695_30356002527.jpg,"DIEGGO

KAMU
TIM MANA?

 
   

\ <a
TRY

NASI MERAH

   

KENTANG
"
dietgo.kitchen_1663564157_2930511013183025687_30356002527.jpg,"DIEEGO

 
 
   
   
 
  

 

an lapar justru berpotensi menyebabkan
dan, hal ini dikarenakan nafsu makanmu
enjadi lebih besar. Kamu mungkin akan

rsi yang banyak karena kamu sudah memiliki
elumnya. Selain itu, Kamu akan mengalami

i dan energi.

 
"
dietgo.kitchen_1663564157_2930511013191383765_30356002527.jpg,"DIEEGO

PA WE Aes

Jangan lupa LIKE, SAVE,
dan SHARE postingan ini ya!

Like dan Share Save untuk
jika kamu suka lihat lagi nanti
"
ginafoodgallery_1663332149_2928564784553408470_41710965070.jpg," 
"
ginafoodgallery_1663332149_2928564784561673079_41710965070.jpg," 
"
ginafoodgallery_1663332149_2928564784947687864_41710965070.jpg," 
"
dietgo.kitchen_1663303687_2928326030452389205_30356002527.jpg,"DIEEGO

 

1. Kehilangan Diskon Besar

Dietgo bukan hanya menyehatkan kesehatan, namun bisa menyehatkan kantong kamu juga, lho!
Dietgo telah bermitra dengan seluruh ojol favorit kamu. Banyak diskon besar-besaran yang bisa
kamu dapatkan dengan mudah. Meluncur sekarang ke aplikasinya yuk!

2. Kehilangan Makan Sehat

Dietgo memperhatikan seluruh kalori yang akan disajikan dalam menu. Dalam satu paket Dietgo,
kamu bisa mendapatkan seluruh item lengkap mulai dari karbohidrat, protein, hingga vitamin.
Bahaya banget kalau sampai dilewatkan, kan?

3. Kehilangan Kenyamanan

Dietgo memperhatikan aspek kenyamanan konsumen. Package Dietgo didesain untuk seluruh
kalangan. Kamu bisa dengan mudah membuka package Dietgo. Bukan hanya package, cara
mendapatkannya bahkan lebih mudah lagi! Cukup duduk cantik di depan TV makanan kamu siap
diantar ke depan rumah. Tunggu apa lagi?
"
ginafoodgallery_1663332149_2928564784553512752_41710965070.jpg," 
"
dietgo.kitchen_1663039326_2926108410063954907_30356002527.jpg,"DIEEGO

AKU SAAT
WeNUIDIET

Also Me

  
"
dietgo.kitchen_1663156869_2927094435049499194_30356002527.jpg,"    
 

Neecer
hn
| KEMANAG MA
"
dietgo.kitchen_1662952713_2925381846560999656_30356002527.jpg,"DIEEGO

 
"
dietgo.kitchen_1662952713_2925381846569506197_30356002527.jpg,"DIEEGO

DISCOUNT
10 elo
"
dietgo.kitchen_1662952713_2925381846561059203_30356002527.jpg,"DIEEGO

DISCOUNT
58% + 10%

traveloka”

 
"
dietgo.kitchen_1662952713_2925381846636669122_30356002527.jpg,"DIEEGO

DISCOUNT
29% + 55%
"
dietgo.kitchen_1662952713_2925381846577849502_30356002527.jpg,"DIEEGO

DISCOUNT
XE 4,

GraoFood
"
dietgo.kitchen_1662606149_2922474657672562737_30356002527.jpg,"DIEEGO

(lasik Ragu
CEES) MERAH?
MANFAAT INI BISA

BIKIN KAMU —
UBAH PIKIRAN!

   

#education
"
dietgo.kitchen_1662952713_2925381846569438847_30356002527.jpg,"DIEEGO

AVAILABLE AT

Bandung Outlets :
Naripan, Antapani,
Setiabudi

Jakarta Outlets:
Pejaten, Kebon Jeruk

Surabaya Outlets :
Tegalsari, Kiampis
"
dietgo.kitchen_1661834277_2915999724293510419_30356002527.jpg,"DIEEGO

5 MANFAAT
MENJAGA
POLA HIDUP

#EduGo

 
"
dietgo.kitchen_1662606149_2922474657722829628_30356002527.jpg,"DIEEGO

PA WE Aes

Jangan lupa LIKE, SAVE,
dan SHARE postingan ini ya!

Like dan Share Save untuk
jika kamu suka lihat lagi nanti
"
dietgo.kitchen_1662606149_2922474657630558990_30356002527.jpg,"DIEEGO

Menurunkan Berat Badan

Beras merah yang sudah dimasak menjadi nasi hanya memuat 45 gram karbohidrat
dan serat di dalamnya. Hal ini dapat memberi efek kenyang lebih lama. Tingginya
kandungan serat bermanfaat membasmi endapan lemak dalam usus besar.

Indeks Glikemik Rendah

Indeks glikemik (GI) beras merah cenderung rendah, yaitu sekitar 55. Konsumsi nasi
merah tidak akan menyebabkan lonjakan gula darah.

Terkhusus bagi kamu yang sedang menjalani diet untuk penderita diabetes, kon-
sumsi beras merah bisa menjadi alternatif sumber karbohidrat yang lebih aman.

Menjaga Kesehatan Tubuh

Beras merah termasuk jenis biji-bijian utuh tanpa proses penggilingan sehingga
nutrisinya tetap utuh dan memiliki banyak khasiat.

Selain itu, kandungan senyawa lignan pada beras merah berfungsi untuk mem-

bantu menurunkan kadar gula darah serta kolesterol jahat penyebab penyakit
kardiovaskular.

#education
"
dietgo.kitchen_1661834277_2915999724293467453_30356002527.jpg,"DIEEGO

PA WE es

Jangan lupa LIKE, SAVE,
dan SHARE postingan ini ya!

Like dan Share Save untuk
jika kamu suka lihat lagi nanti
"
dietgo.kitchen_1661834277_2915999724293359861_30356002527.jpg,"DIEGGO

Meningkatkan Mood Positif

Pola hidup sehat bisa membangun proses berpikir menjadi lancar dan meningkat-
kan suasana hati terasa lebih bahagia.

Memperpanjang Usia

Sebuah studi yang dilakukan oleh American Council berhasil membuktikan bahwa
orang yang rutin melakukan jalan kaki setiap 30 menit dapat memperpanjang kes-
empatan mereka untuk hidup lebih lama. Studi ini sempat dilakukan dan melibat-
kan 13.000 orang.

#EduGo
"
dietgo.kitchen_1661834277_2915999724293465327_30356002527.jpg,"DIEEGO

Menjaga Imun Tubuh

Kekonsistenan dalam menjaga pola hidup yang dibangun dengan tepat dapat
membuat tubuh terlindungi dari berbagai macam penyakit. Menu makanan pun
menjadi salah satu faktor yang dapat meningkatkan metabolisme tubuh bekerja
lebih maksimal.

Memacu Energi dan Semangat Baru

Pola makan yang seimbang, teratur, dan bergizi mampu meningkatkan produksi
energi dalam tubuh. Selain memang menjadi syarat hidup sehat, pola makan yang
baik harus diimbangi dengan istirahat dan olahraga yang cukup.

Mengontrol Berat Badan

American Dietetic Association (ADA) menyatakan bahwa manfaat dari penerapan
pola hidup sehat adalah mampu membuat berat badan lebih terjaga.

#EduGo
"
dietgo.kitchen_1661774254_2915496218641991240_30356002527.jpg,"DIEEGO

SUDAHKAH
KAMU MINUM
AIR PUTIH?7 i

#EduGo

 
"
